Steel type,Tempering time (s),Tempering temperature (ºC),C (%wt),Mn (%wt),P (%wt),S (%wt),Si (%wt),Ni (%wt),Cr (%wt),Mo (%wt),V (%wt),Al (%wt),Cu (%wt),Final hardness (HRC) - post tempering
AISI-SAE E52100,10.0,200.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,63.3
AISI-SAE E52100,10.0,250.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,62.8
AISI-SAE E52100,10.0,300.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,62.7
AISI-SAE E52100,10.0,400.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,59.9
AISI-SAE E52100,10.0,500.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,57.8
AISI-SAE E52100,10.0,600.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,54.6
AISI-SAE E52100,10.0,700.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,37.7
AISI-SAE E52100,90.0,100.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,63.3
AISI-SAE E52100,90.0,150.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,62.7
AISI-SAE E52100,90.0,200.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,62.4
AISI-SAE E52100,90.0,250.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,62.6
AISI-SAE E52100,90.0,300.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,61.8
AISI-SAE E52100,90.0,400.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,59.0
AISI-SAE E52100,90.0,500.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,53.0
AISI-SAE E52100,90.0,600.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,51.7
AISI-SAE E52100,90.0,700.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,35.0
AISI-SAE E52100,900.0,100.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,63.1
AISI-SAE E52100,900.0,150.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,63.3
AISI-SAE E52100,900.0,200.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,62.1
AISI-SAE E52100,900.0,250.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,58.3
AISI-SAE E52100,900.0,300.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,57.5
AISI-SAE E52100,900.0,400.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,52.6
AISI-SAE E52100,900.0,500.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,52.3
AISI-SAE E52100,900.0,600.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,47.2
AISI-SAE E52100,900.0,700.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,33.0
AISI-SAE E52100,3600.0,250.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,57.2
AISI-SAE E52100,3600.0,300.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,55.2
AISI-SAE E52100,3600.0,400.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,50.5
AISI-SAE E52100,3600.0,500.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,45.8
AISI-SAE E52100,3600.0,600.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,36.8
AISI-SAE E52100,3600.0,700.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,24.5
AISI-SAE E52100,9000.0,100.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,62.8
AISI-SAE E52100,9000.0,150.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,59.8
AISI-SAE E52100,9000.0,200.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,58.4
AISI-SAE E52100,9000.0,250.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,56.8
AISI-SAE E52100,9000.0,300.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,53.7
AISI-SAE E52100,9000.0,400.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,49.9
AISI-SAE E52100,9000.0,500.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,40.4
AISI-SAE E52100,9000.0,600.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,32.1
AISI-SAE E52100,9000.0,700.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,22.3
AISI-SAE E52100,86400.0,100.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,59.8
AISI-SAE E52100,86400.0,150.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,59.4
AISI-SAE E52100,86400.0,200.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,56.4
AISI-SAE E52100,86400.0,250.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,55.1
AISI-SAE E52100,86400.0,300.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,52.9
AISI-SAE E52100,86400.0,400.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,45.0
AISI-SAE E52100,86400.0,500.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,37.7
AISI-SAE E52100,86400.0,600.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,26.0
AISI-SAE E52100,86400.0,700.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,7.3
Nitriding Steel ,600.0,204.4,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0.0,1.26,0.0,55.0
Nitriding Steel ,600.0,260.0,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0.0,1.26,0.0,53.4
Nitriding Steel ,600.0,315.6,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0.0,1.26,0.0,52.7
Nitriding Steel ,600.0,371.1,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0.0,1.26,0.0,51.0
Nitriding Steel ,600.0,426.7,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0.0,1.26,0.0,49.8
Nitriding Steel ,600.0,482.2,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0.0,1.26,0.0,46.2
Nitriding Steel ,600.0,537.8,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0.0,1.26,0.0,43.2
Nitriding Steel ,600.0,593.3,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0.0,1.26,0.0,41.0
Nitriding Steel ,600.0,648.9,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0.0,1.26,0.0,35.5
Nitriding Steel ,600.0,704.4,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0.0,1.26,0.0,31.6
Nitriding Steel ,3600.0,204.4,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0.0,1.26,0.0,54.2
Nitriding Steel ,3600.0,260.0,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0.0,1.26,0.0,53.0
Nitriding Steel ,3600.0,315.6,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0.0,1.26,0.0,52.6
Nitriding Steel ,3600.0,371.1,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0.0,1.26,0.0,50.7
Nitriding Steel ,3600.0,426.7,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0.0,1.26,0.0,47.9
Nitriding Steel ,3600.0,482.2,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0.0,1.26,0.0,45.0
Nitriding Steel ,3600.0,537.8,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0.0,1.26,0.0,42.5
Nitriding Steel ,3600.0,593.3,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0.0,1.26,0.0,37.7
Nitriding Steel ,3600.0,648.9,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0.0,1.26,0.0,33.3
Nitriding Steel ,3600.0,704.4,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0.0,1.26,0.0,27.5
Nitriding Steel ,14400.0,204.4,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0.0,1.26,0.0,53.5
Nitriding Steel ,14400.0,260.0,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0.0,1.26,0.0,52.6
Nitriding Steel ,14400.0,315.6,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0.0,1.26,0.0,51.7
Nitriding Steel ,14400.0,371.1,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0.0,1.26,0.0,50.3
Nitriding Steel ,14400.0,426.7,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0.0,1.26,0.0,46.6
Nitriding Steel ,14400.0,482.2,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0.0,1.26,0.0,44.7
Nitriding Steel ,14400.0,537.8,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0.0,1.26,0.0,42.1
Nitriding Steel ,14400.0,593.3,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0.0,1.26,0.0,35.9
Nitriding Steel ,14400.0,648.9,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0.0,1.26,0.0,31.3
Nitriding Steel ,14400.0,704.4,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0.0,1.26,0.0,23.5
Nitriding Steel ,79200.0,204.4,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0.0,1.26,0.0,53.2
Nitriding Steel ,79200.0,260.0,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0.0,1.26,0.0,52.5
Nitriding Steel ,79200.0,315.6,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0.0,1.26,0.0,50.8
Nitriding Steel ,79200.0,371.1,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0.0,1.26,0.0,49.0
Nitriding Steel ,79200.0,426.7,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0.0,1.26,0.0,45.6
Nitriding Steel ,79200.0,482.2,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0.0,1.26,0.0,43.6
Nitriding Steel ,79200.0,537.8,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0.0,1.26,0.0,38.8
Nitriding Steel ,79200.0,593.3,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0.0,1.26,0.0,33.9
Nitriding Steel ,79200.0,648.9,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0.0,1.26,0.0,27.7
Nitriding Steel ,79200.0,704.4,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0.0,1.26,0.0,17.0
